"analysisId","Eval","class","PersonCount","averagePredictedProbability","StDevPredictedProbability","MinPredictedProbability","P05PredictedProbability","P25PredictedProbability","MedianPredictedProbability","P75PredictedProbability","P95PredictedProbability","MaxPredictedProbability"
"20200513172701","train",0,6685,0.0222481517084376,0.0428223987534263,7.76672386474342e-06,7.76672386474342e-06,0.0228196629308715,0.0228196629308715,0.0228196629308715,0.0228196629308715,0.979541498960793
"20200513172701","train",1,816,0.817734196869383,0.358872186145746,0.015674528469842,0.0228196629308715,0.979541498960793,0.979541498960793,0.979541498960793,0.979541498960793,0.979541498960793
"20200513172701","test",0,2228,0.0224938739904071,0.0459365529642278,7.76672386474342e-06,7.76672386474342e-06,0.0228196629308715,0.0228196629308715,0.0228196629308715,0.0228196629308715,0.979541498960793
"20200513172701","test",1,271,0.813589205869031,0.362962206463584,0.015674528469842,0.0228196629308715,0.979541498960793,0.979541498960793,0.979541498960793,0.979541498960793,0.979541498960793
